iter	Passed	Remaining
1669	17298	86283
1670	17304	86253
1671	17316	86249
1672	17324	86230
1673	17331	86202
1674	17338	86176
1675	17345	86147
1676	17352	86119
1677	17359	86092
1678	17366	86066
1679	17373	86039
1680	17382	86025
1681	17393	86014
1682	17406	86019
1683	17426	86058
1684	17434	86032
1685	17443	86017
1686	17456	86020
1687	17468	86016
1688	17476	85993
1689	17483	85966
1690	17490	85940
1691	17500	85928
1692	17511	85923
1693	17517	85890
1694	17527	85877
1695	17535	85855
1696	17543	85837
1697	17550	85810
1698	17562	85807
1699	17571	85789
1700	17581	85778
1701	17591	85766
1702	17598	85739
1703	17607	85720
1704	17617	85711
1705	17625	85688
1706	17634	85672
1707	17643	85655
1708	17650	85628
1709	17658	85605
1710	17665	85579
1711	17673	85561
1712	17681	85539
1713	17690	85523
1714	17701	85514
1715	17708	85487
1716	17718	85474
1717	17725	85450
1718	17736	85441
1719	17745	85426
1720	17756	85420
1721	17764	85397
1722	17770	85368
1723	17781	85358
1724	17791	85346
1725	17798	85323
1726	17808	85309
1727	17817	85293
1728	17829	85288
1729	17837	85268
1730	17844	85243
1731	17854	85229
1732	17861	85204
1733	17868	85181
1734	17881	85180
1735	17888	85154
1736	17900	85151
1737	17909	85136
1738	17917	85117
1739	17927	85102
1740	17939	85101
1741	17946	85075
1742	17955	85058
1743	17963	85038
1744	17973	85026
1745	17987	85032
1746	17998	85027
1747	18005	85000
1748	18013	84981
1749	18022	84963
1750	18030	84942
1751	18039	84926
1752	18053	84931
1753	18061	84912
1754	18071	84900
1755	18079	84876
1756	18088	84864
1757	18097	84847
1758	18107	84833
1759	18113	84804
1760	18121	84784
1761	18167	84940
1762	18183	84954
1763	18199	84970
1764	18220	85012
1765	18233	85011
1766	18239	84982
1767	18247	84962
1768	18255	84941
1769	18263	84918
1770	18270	84895
1771	18276	84866
1772	18283	84836
1773	18289	84808
1774	18296	84780
1775	18302	84752
1776	18313	84744
1777	18320	84718
1778	18327	84693
1779	18337	84680
1780	18343	84652
1781	18351	84630
1782	18359	84608
1783	18367	84591
1784	18375	84567
1785	18384	84550
1786	18392	84529
1787	18402	84517
1788	18412	84508
1789	18420	84486
1790	18427	84459
1791	18433	84432
1792	18442	84415
1793	18451	84398
1794	18460	84383
1795	18467	84359
1796	18474	84333
1797	18485	84327
1798	18498	84327
1799	18508	84317
1800	18520	84315
1801	18531	84307
1802	18541	84294
1803	18565	84349
1804	18575	84334
1805	18582	84311
1806	18590	84287
1807	18596	84261
1808	18606	84247
1809	18618	84246
1810	18627	84231
1811	18635	84210
1812	18642	84186
1813	18650	84164
1814	18657	84138
1815	18666	84120
1816	18674	84103
1817	18685	84095
1818	18693	84075
1819	18702	84057
1820	18708	84031
1821	18717	84012
1822	18727	84002
1823	18737	83990
1824	18749	83988
1825	18760	83982
1826	18768	83958
1827	18775	83933
1828	18782	83908
1829	18800	83933
1830	18810	83924
1831	18822	83921
1832	18833	83911
1833	18842	83897
1834	18865	83941
1835	18878	83946
1836	18886	83923
1837	18896	83914
1838	18908	83910
1839	18914	83882
1840	18925	83875
1841	18932	83851
1842	18940	83828
1843	18946	83801
1844	18955	83784
1845	18969	83788
1846	19015	83936
1847	19047	84021
1848	19054	83998
1849	19062	83978
1850	19074	83974
1851	19081	83951
1852	19089	83928
1853	19097	83907
1854	19106	83895
1855	19114	83874
1856	19123	83857
1857	19130	83833
1858	19140	83820
1859	19148	83799
1860	19158	83786
1861	19167	83771
1862	19173	83745
1863	19182	83725
1864	19192	83718
1865	19201	83702
1866	19220	83727
1867	19232	83724
1868	19243	83717
1869	19252	83701
1870	19261	83686
1871	19271	83673
1872	19278	83651
1873	19288	83640
1874	19300	83634
1875	19306	83607
1876	19314	83586
1877	19324	83575
1878	19333	83557
1879	19341	83539
1880	19351	83527
1881	19361	83513
1882	19367	83486
1883	19376	83470
1884	19386	83461
1885	19396	83449
1886	19403	83423
1887	19415	83419
1888	19422	83395
1889	19435	83397
1890	19450	83408
1891	19461	83402
1892	19486	83454
1893	19496	83443
1894	19505	83427
1895	19517	83423
1896	19526	83408
1897	19534	83387
1898	19541	83362
1899	19548	83339
1900	19556	83320
1901	19565	83302
1902	19578	83302
1903	19589	83297
1904	19598	83278
1905	19609	83274
1906	19616	83248
1907	19625	83235
1908	19634	83218
1909	19649	83225
1910	19657	83205
1911	19665	83187
1912	19673	83168
1913	19684	83161
1914	19694	83150
1915	19705	83139
1916	19713	83122
1917	19722	83107
1918	19734	83104
1919	19747	83102
1920	19757	83094
1921	19772	83100
1922	19784	83099
1923	19790	83070
1924	19800	83057
1925	19807	83034
1926	19813	83007
1927	19820	82981
1928	19828	82962
1929	19840	82961
1930	19847	82936
1931	19861	82940
1932	19872	82934
1933	19879	82908
1934	19885	82883
1935	19893	82862
1936	19902	82845
1937	19908	82817
1938	19915	82796
1939	19923	82774
1940	19932	82759
1941	19942	82747
1942	19950	82728
1943	19964	82731
1944	19974	82720
1945	19986	82718
1946	19995	82703
1947	20003	82684
1948	20010	82660
1949	20021	82651
1950	20029	82633
1951	20037	82613
1952	20048	82605
1953	20055	82581
1954	20062	82557
1955	20072	82549
1956	20081	82530
1957	20088	82508
1958	20095	82486
1959	20107	82482
1960	20119	82479
1961	20128	82463
1962	20139	82456
1963	20146	82433
1964	20153	82406
1965	20160	82386
1966	20171	82376
1967	20181	82365
1968	20189	82348
1969	20197	82327
1970	20207	82314
1971	20215	82296
1972	20222	82272
1973	20232	82261
1974	20240	82243
1975	20247	82221
1976	20258	82211
1977	20265	82189
1978	20273	82170
1979	20283	82159
1980	20311	82220
1981	20327	82233
1982	20355	82296
1983	20365	82281
1984	20372	82258
1985	20382	82250
1986	20392	82236
1987	20398	82211
1988	20405	82186
1989	20414	82172
1990	20427	82170
1991	20434	82147
1992	20441	82123
1993	20450	82110
1994	20457	82084
1995	20474	82104
1996	20481	82078
1997	20488	82057
1998	20497	82042
1999	20503	82014
2000	20511	81995
2001	20519	81974
2002	20529	81963
2003	20537	81943
2004	20544	81923
2005	20553	81905
2006	20567	81911
2007	20582	81921
2008	20592	81910
2009	20606	81914
2010	20618	81910
2011	20629	81904
2012	20640	81894
2013	20655	81902
2014	20668	81904
2015	20678	81892
2016	20690	81889
2017	20700	81879
2018	20707	81855
2019	20717	81843
2020	20724	81822
2021	20731	81799
2022	20738	81775
2023	20751	81773
2024	20765	81778
2025	20772	81757
2026	20782	81747
2027	20791	81730
2028	20799	81713
2029	20810	81704
2030	20819	81690
2031	20828	81673
2032	20841	81673
2033	20867	81726
2034	20878	81716
2035	20888	81707
2036	20897	81691
2037	20904	81670
2038	20913	81653
2039	20922	81637
2040	20928	81611
2041	20935	81587
2042	20941	81563
2043	20953	81560
2044	20962	81542
2045	20974	81541
2046	20982	81519
2047	20988	81495
2048	20995	81470
2049	21003	81453
2050	21014	81444
2051	21022	81425
2052	21033	81419
2053	21040	81396
2054	21047	81374
2055	21054	81349
2056	21062	81332
2057	21069	81308
2058	21080	81301
2059	21091	81295
2060	21099	81277
2061	21108	81260
2062	21116	81239
2063	21127	81235
2064	21133	81209
2065	21143	81198
2066	21156	81196
2067	21168	81195
2068	21177	81178
2069	21185	81161
2070	21192	81137
2071	21198	81111
2072	21208	81099
2073	21214	81074
2074	21222	81054
2075	21228	81027
2076	21234	81003
2077	21243	80988
2078	21253	80976
2079	21263	80964
2080	21272	80950
2081	21278	80924
2082	21285	80900
2083	21295	80888
2084	21302	80868
2085	21310	80847
2086	21322	80843
2087	21334	80843
2088	21347	80842
2089	21355	80825
2090	21366	80816
2091	21373	80793
2092	21381	80774
2093	21389	80758
2094	21398	80741
2095	21404	80717
2096	21412	80698
2097	21420	80677
2098	21427	80656
2099	21437	80647
2100	21444	80624
2101	21454	80612
2102	21462	80594
2103	21470	80576
2104	21478	80557
2105	21486	80538
2106	21493	80516
2107	21500	80492
2108	21507	80470
2109	21514	80451
2110	21524	80437
2111	21535	80433
2112	21562	80483
2113	21576	80489
2114	21585	80474
2115	21618	80546
2116	21629	80542
2117	21641	80538
2118	21649	80517
2119	21658	80503
2120	21665	80482
2121	21676	80474
2122	21682	80448
2123	21692	80437
2124	21700	80420
2125	21710	80409
2126	21720	80397
2127	21730	80387
2128	21748	80405
2129	21760	80403
2130	21767	80379
2131	21780	80377
2132	21787	80355
2133	21797	80344
2134	21806	80331
2135	21812	80304
2136	21818	80281
2137	21827	80266
2138	21837	80254
2139	21846	80239
2140	21859	80239
2141	21869	80228
2142	21883	80231
2143	21891	80216
2144	21899	80196
2145	21913	80200
2146	21922	80186
2147	21932	80175
2148	21942	80164
2149	21964	80194
2150	21970	80170
2151	21977	80149
2152	21988	80140
2153	21995	80118
2154	22002	80097
2155	22011	80084
2156	22022	80074
2157	22031	80059
2158	22039	80040
2159	22046	80021
2160	22058	80016
2161	22068	80006
2162	22078	79994
2163	22086	79978
2164	22094	79957
2165	22101	79936
2166	22110	79922
2167	22126	79932
2168	22134	79913
2169	22143	79900
2170	22155	79896
2171	22161	79872
2172	22168	79849
2173	22178	79837
2174	22186	79820
2175	22197	79811
2176	22205	79795
2177	22213	79775
2178	22220	79754
2179	22229	79740
2180	22236	79720
2181	22243	79698
2182	22255	79693
2183	22264	79678
2184	22270	79655
2185	22278	79636
2186	22285	79616
2187	22292	79594
2188	22302	79582
2189	22314	79579
2190	22328	79581
2191	22338	79571
2192	22345	79550
2193	22353	79530
2194	22363	79521
2195	22376	79520
2196	22385	79505
2197	22392	79484
2198	22401	79470
2199	22412	79464
2200	22421	79448
2201	22428	79427
2202	22436	79407
2203	22442	79383
2204	22450	79367
2205	22458	79347
2206	22465	79325
2207	22471	79301
2208	22480	79286
2209	22519	79379
2210	22560	79476
2211	22570	79466
2212	22577	79444
2213	22583	79421
2214	22595	79414
2215	22602	79393
2216	22617	79400
2217	22627	79390
2218	22639	79386
2219	22646	79363
2220	22654	79348
2221	22665	79338
2222	22676	79333
2223	22693	79344
2224	22703	79333
2225	22710	79313
2226	22720	79301
2227	22728	79285
2228	22740	79280
2229	22750	79269
2230	22756	79246
2231	22763	79224
2232	22771	79204
2233	22778	79184
2234	22785	79164
2235	22793	79143
2236	22800	79124
2237	22810	79114
2238	22817	79093
2239	22824	79070
2240	22837	79069
2241	22853	79080
2242	22863	79070
2243	22871	79052
2244	22882	79042
2245	22891	79029
2246	22902	79021
2247	22909	79000
2248	22917	78984
2249	22928	78975
2250	22935	78956
2251	22944	78940
2252	22952	78921
2253	22959	78901
2254	22968	78887
2255	22976	78870
2256	22983	78848
2257	22990	78828
2258	22996	78804
2259	23006	78792
2260	23014	78775
2261	23022	78758
2262	23038	78766
2263	23053	78774
2264	23060	78750
2265	23069	78736
2266	23080	78729
2267	23088	78711
2268	23095	78692
2269	23106	78685
2270	23116	78673
2271	23123	78652
2272	23136	78650
2273	23141	78624
2274	23148	78602
2275	23158	78591
2276	23169	78584
2277	23178	78570
2278	23187	78556
2279	23195	78539
2280	23205	78528
2281	23213	78511
2282	23220	78490
2283	23227	78469
2284	23234	78449
2285	23241	78426
2286	23248	78408
2287	23257	78392
2288	23264	78370
2289	23269	78345
2290	23279	78334
2291	23289	78322
2292	23298	78307
2293	23306	78290
2294	23314	78274
2295	23324	78261
2296	23331	78242
2297	23338	78220
2298	23347	78206
2299	23355	78188
2300	23362	78168
2301	23369	78149
2302	23377	78132
2303	23387	78121
2304	23395	78104
2305	23403	78085
2306	23410	78065
2307	23420	78053
2308	23426	78030
2309	23439	78031
2310	23453	78034
2311	23461	78016
2312	23467	77992
2313	23474	77972
2314	23485	77962
2315	23493	77946
2316	23501	77928
2317	23508	77907
2318	23518	77896
2319	23528	77887
2320	23535	77867
2321	23545	77856
2322	23551	77832
2323	23559	77816
2324	23566	77794
2325	23573	77773
2326	23580	77752
2327	23591	77745
2328	23602	77737
2329	23609	77717
2330	23621	77714
2331	23635	77715
2332	23650	77724
2333	23666	77730
2334	23683	77744
2335	23694	77737
2336	23703	77722
2337	23712	77708
2338	23727	77714
2339	23734	77693
2340	23744	77682
2341	23756	77678
2342	23763	77661
2343	23772	77645
2344	23785	77643
2345	23793	77628
2346	23802	77614
2347	23815	77613
2348	23829	77616
2349	23850	77640
2350	23861	77632
2351	23894	77697
2352	23904	77685
2353	23914	77677
2354	23921	77656
2355	23929	77639
2356	23941	77635
2357	23953	77630
2358	23961	77612
2359	23967	77591
2360	23976	77575
2361	23981	77550
2362	23992	77540
2363	24003	77533
2364	24021	77548
2365	24034	77548
2366	24041	77527
2367	24047	77503
2368	24058	77497
2369	24068	77487
2370	24078	77474
2371	24089	77467
2372	24096	77446
2373	24104	77431
2374	24111	77411
2375	24120	77396
2376	24130	77386
2377	24140	77376
2378	24147	77354
2379	24155	77338
2380	24165	77327
2381	24182	77339
2382	24196	77341
2383	24204	77325
2384	24211	77304
2385	24220	77290
2386	24226	77266
2387	24238	77261
2388	24244	77238
2389	24253	77225
2390	24263	77214
2391	24274	77208
2392	24285	77198
2393	24291	77175
2394	24303	77171
2395	24310	77151
2396	24317	77130
2397	24328	77124
2398	24343	77128
2399	24354	77124
2400	24361	77102
2401	24369	77084
2402	24376	77066
2403	24384	77048
2404	24397	77046
2405	24407	77035
2406	24415	77021
2407	24423	77004
2408	24438	77009
2409	24448	76997
2410	24457	76983
2411	24467	76973
2412	24475	76955
2413	24481	76934
2414	24489	76915
2415	24501	76910
2416	24507	76888
2417	24514	76868
2418	24521	76848
2419	24531	76838
2420	24538	76817
2421	24547	76803
2422	24554	76785
2423	24563	76772
2424	24573	76758
2425	24587	76761
2426	24602	76766
2427	24622	76787
2428	24633	76779
2429	24642	76765
2430	24654	76761
2431	24666	76759
2432	24674	76742
2433	24684	76731
2434	24690	76708
2435	24697	76687
2436	24706	76675
2437	24714	76656
2438	24720	76635
2439	24728	76616
2440	24734	76595
2441	24745	76586
2442	24752	76567
2443	24758	76543
2444	24766	76526
2445	24774	76511
2446	24784	76502
2447	24795	76492
2448	24803	76477
2449	24847	76570
2450	24863	76578
2451	24878	76584
2452	24894	76591
2453	24903	76576
2454	24911	76561
2455	24923	76557
2456	24930	76535
2457	24942	76531
2458	24951	76519
2459	24960	76506
2460	24968	76487
2461	24978	76477
2462	24986	76461
2463	24997	76453
2464	25006	76440
2465	25018	76435
2466	25028	76423
2467	25034	76402
2468	25041	76381
2469	25051	76370
2470	25060	76358
2471	25070	76347
2472	25078	76331
2473	25088	76321
2474	25098	76309
2475	25106	76291
2476	25112	76270
2477	25121	76255
2478	25128	76235
2479	25136	76219
2480	25143	76201
2481	25150	76181
2482	25158	76165
2483	25168	76152
2484	25178	76142
2485	25185	76123
2486	25194	76109
2487	25202	76093
2488	25211	76080
2489	25219	76065
2490	25227	76047
2491	25238	76038
2492	25249	76031
2493	25260	76024
2494	25281	76047
2495	25290	76033
2496	25301	76025
2497	25308	76005
2498	25319	75999
2499	25325	75976
2500	25337	75971
2501	25343	75948
2502	25351	75932
2503	25361	75923
2504	25371	75912
2505	25380	75899
2506	25388	75880
2507	25396	75864
2508	25405	75851
2509	25412	75832
2510	25421	75819
2511	25428	75800
2512	25441	75796
2513	25452	75789
2514	25461	75775
2515	25468	75758
2516	25476	75741
2517	25489	75740
2518	25496	75720
2519	25506	75710
2520	25516	75698
2521	25526	75690
2522	25534	75673
2523	25541	75652
2524	25548	75634
2525	25555	75614
2526	25563	75596
2527	25573	75588
2528	25581	75571
2529	25588	75551
2530	25597	75538
2531	25605	75521
2532	25628	75550
2533	25646	75563
2534	25654	75548
2535	25665	75539
2536	25678	75537
2537	25691	75537
2538	25698	75517
2539	25706	75499
2540	25712	75478
2541	25721	75465
2542	25728	75446
2543	25736	75428
2544	25746	75418
2545	25760	75419
2546	25770	75409
2547	25781	75400
2548	25790	75389
2549	25799	75374
2550	25807	75359
2551	25817	75347
2552	25831	75349
2553	25850	75365
2554	25860	75355
2555	25868	75337
2556	25875	75319
2557	25882	75300
2558	25891	75287
2559	25900	75272
2560	25907	75253
2561	25916	75240
2562	25926	75230
2563	25937	75224
2564	25945	75206
2565	25956	75198
2566	25963	75180
2567	25972	75166
2568	25982	75157
2569	25990	75138
2570	26002	75134
2571	26012	75124
2572	26022	75113
2573	26030	75098
2574	26037	75079
2575	26048	75070
2576	26056	75056
2577	26062	75034
2578	26069	75013
2579	26076	74994
2580	26097	75016
2581	26105	74999
2582	26117	74994
2583	26126	74982
2584	26133	74963
2585	26144	74956
2586	26155	74948
2587	26162	74928
2588	26175	74926
2589	26184	74915
2590	26193	74901
2591	26200	74880
2592	26207	74862
2593	26217	74851
2594	26226	74838
2595	26232	74818
2596	26243	74808
2597	26256	74806
2598	26266	74797
2599	26278	74792
2600	26289	74785
2601	26298	74773
2602	26305	74752
2603	26313	74737
2604	26323	74725
2605	26332	74711
2606	26341	74699
2607	26348	74679
2608	26359	74673
2609	26368	74660
2610	26379	74652
2611	26390	74644
2612	26402	74640
2613	26413	74632
2614	26425	74626
2615	26431	74606
2616	26441	74597
2617	26452	74589
2618	26491	74658
2619	26497	74637
2620	26512	74642
2621	26532	74658
2622	26557	74692
2623	26566	74676
2624	26576	74666
2625	26584	74651
2626	26592	74634
2627	26609	74645
2628	26624	74648
2629	26638	74649
2630	26652	74650
2631	26669	74657
2632	26676	74639
2633	26686	74629
2634	26697	74621
2635	26706	74608
2636	26718	74602
2637	26728	74591
2638	26737	74580
2639	26745	74564
2640	26756	74555
2641	26763	74537
2642	26774	74528
2643	26783	74514
2644	26793	74505
2645	26800	74486
2646	26812	74481
2647	26824	74476
2648	26835	74467
2649	26845	74458
2650	26853	74442
2651	26860	74423
2652	26870	74412
2653	26881	74404
2654	26888	74387
2655	26897	74372
2656	26903	74352
2657	26911	74335
2658	26917	74315
2659	26924	74294
2660	26934	74283
2661	26958	74313
2662	26965	74293
2663	26977	74288
2664	26985	74272
2665	26992	74254
2666	26999	74234
2667	27006	74217
2668	27017	74208
2669	27026	74196
2670	27037	74188
2671	27046	74175
2672	27053	74156
2673	27060	74137
2674	27068	74122
2675	27075	74104
2676	27083	74086
2677	27092	74075
2678	27100	74058
2679	27113	74055
2680	27124	74048
2681	27138	74049
2682	27150	74044
2683	27164	74044
2684	27212	74136
2685	27238	74169
2686	27272	74226
2687	27287	74228
2688	27312	74259
2689	27337	74289
2690	27355	74299
2691	27394	74367
2692	27418	74394
2693	27439	74413
2694	27457	74426
2695	27477	74442
2696	27493	74447
2697	27504	74440
2698	27514	74427
2699	27538	74455
2700	27556	74465
2701	27571	74470
2702	27585	74468
2703	27599	74469
2704	27615	74475
2705	27629	74474
2706	27645	74481
2707	27680	74537
2708	27701	74556
2709	27717	74560
2710	27733	74567
2711	27748	74569
2712	27763	74570
2713	27781	74583
2714	27801	74598
2715	27817	74603
2716	27837	74619
2717	27849	74614
2718	27867	74624
2719	27882	74627
2720	27907	74655
2721	27925	74667
2722	27943	74676
2723	27959	74681
2724	28009	74778
2725	28052	74855
2726	28058	74833
2727	28073	74835
2728	28092	74847
2729	28109	74855
2730	28124	74858
2731	28135	74849
2732	28146	74841
2733	28155	74826
2734	28167	74820
2735	28179	74816
2736	28191	74810
2737	28203	74804
2738	28216	74800
2739	28225	74786
2740	28237	74781
2741	28249	74776
2742	28267	74785
2743	28278	74778
2744	28287	74763
2745	28300	74759
2746	28315	74763
2747	28333	74772
2748	28348	74774
2749	28361	74771
2750	28370	74756
2751	28386	74761
2752	28400	74761
2753	28410	74749
2754	28426	74754
2755	28437	74745
2756	28445	74729
2757	28452	74711
2758	28461	74697
2759	28480	74710
2760	28504	74733
2761	28523	74746
2762	28535	74742
2763	28555	74756
2764	28566	74749
2765	28587	74764
2766	28605	74775
2767	28628	74796
2768	28643	74800
2769	28677	74850
2770	28693	74856
2771	28707	74854
2772	28721	74853
2773	28737	74859
2774	28758	74875
2775	28768	74865
2776	28784	74868
2777	28797	74866
2778	28813	74870
2779	28836	74892
2780	28851	74894
2781	28860	74880
2782	28868	74863
2783	28879	74853
2784	28890	74844
2785	28911	74863
2786	28924	74859
2787	28937	74855
2788	28946	74841
2789	28963	74848
2790	28981	74857
2791	28995	74855
2792	29010	74859
2793	29030	74873
2794	29043	74868
2795	29058	74870
2796	29073	74870
2797	29084	74862
2798	29096	74855
2799	29102	74835
2800	29114	74828
2801	29127	74823
2802	29143	74827
2803	29157	74827
2804	29172	74828
2805	29179	74809
2806	29186	74792
2807	29198	74784
2808	29204	74762
2809	29211	74743
2810	29225	74741
2811	29235	74730
2812	29313	74893
2813	29330	74899
2814	29343	74895
2815	29361	74905
2816	29374	74900
2817	29383	74888
2818	29404	74904
2819	29413	74890
2820	29427	74888
2821	29436	74873
2822	29443	74854
2823	29454	74846
2824	29467	74841
2825	29480	74837
2826	29496	74841
2827	29512	74846
2828	29524	74837
2829	29543	74850
2830	29557	74848
2831	29568	74839
2832	29584	74843
2833	29595	74833
2834	29613	74843
2835	29629	74847
2836	29642	74842
2837	29657	74845
2838	29681	74867
2839	29697	74871
2840	29709	74864
2841	29724	74865
2842	29737	74862
2843	29770	74907
2844	29787	74914
2845	29820	74958
2846	29835	74961
2847	29852	74967
2848	29876	74990
2849	29908	75033
2850	29916	75016
2851	29927	75007
2852	29935	74990
2853	29948	74985
2854	29960	74979
2855	29969	74965
2856	29983	74963
2857	29998	74965
2858	30015	74971
2859	30032	74976
2860	30043	74967
2861	30057	74965
2862	30069	74959
2863	30078	74944
2864	30091	74940
2865	30109	74947
2866	30131	74965
2867	30139	74948
2868	30151	74941
2869	30170	74953
2870	30194	74975
2871	30212	74983
2872	30235	75003
2873	30271	75057
2874	30283	75051
2875	30292	75036
2876	30302	75025
2877	30312	75011
2878	30324	75005
2879	30333	74991
2880	30343	74979
2881	30351	74963
2882	30359	74946
2883	30371	74937
2884	30387	74941
2885	30401	74939
2886	30414	74935
2887	30425	74927
2888	30434	74911
2889	30444	74900
2890	30453	74884
2891	30462	74870
2892	30468	74849
2893	30477	74835
2894	30485	74819
2895	30492	74799
2896	30501	74785
2897	30510	74770
2898	30522	74763
2899	30533	74754
2900	30540	74734
2901	30548	74717
2902	30575	74748
2903	30593	74755
2904	30629	74808
2905	30640	74799
2906	30648	74782
2907	30656	74763
2908	30663	74744
2909	30673	74732
2910	30681	74716
2911	30687	74696
2912	30696	74680
2913	30704	74664
2914	30711	74644
2915	30716	74622
2916	30726	74609
2917	30734	74593
2918	30742	74575
2919	30749	74556
2920	30759	74544
2921	30768	74531
2922	30775	74511
2923	30785	74500
2924	30794	74486
2925	30801	74465
2926	30812	74457
2927	30821	74442
2928	30828	74424
2929	30837	74410
2930	30844	74390
2931	30852	74374
2932	30862	74362
2933	30871	74348
2934	30891	74360
2935	30901	74349
2936	30909	74332
2937	30917	74316
2938	30927	74304
2939	30935	74286
2940	30942	74268
2941	30949	74249
2942	30962	74243
2943	30970	74227
2944	30980	74216
2945	30988	74200
2946	30995	74180
2947	31003	74163
2948	31011	74147
2949	31020	74132
2950	31026	74112
2951	31034	74094
2952	31043	74082
2953	31050	74063
2954	31060	74051
2955	31070	74038
2956	31083	74035
2957	31094	74026
2958	31105	74016
2959	31119	74013
2960	31126	73996
2961	31136	73982
2962	31144	73966
2963	31154	73954
2964	31164	73942
2965	31171	73923
2966	31178	73904
2967	31189	73895
2968	31198	73881
2969	31204	73862
2970	31212	73845
2971	31221	73829
2972	31230	73816
2973	31243	73811
2974	31252	73798
2975	31260	73781
2976	31268	73765
2977	31277	73750
2978	31286	73736
2979	31294	73720
2980	31322	73750
2981	31343	73764
2982	31381	73819
2983	31391	73807
2984	31399	73790
2985	31406	73772
2986	31413	73754
2987	31420	73735
2988	31431	73726
2989	31439	73708
2990	31446	73691
2991	31455	73676
2992	31463	73660
2993	31475	73652
2994	31483	73635
2995	31490	73618
2996	31499	73604
2997	31514	73603
2998	31522	73588
2999	31530	73570
3000	31538	73553
3001	31546	73537
3002	31558	73530
3003	31566	73515
3004	31580	73511
3005	31590	73501
3006	31597	73482
3007	31607	73470
3008	31617	73458
3009	31626	73444
3010	31632	73424
3011	31645	73418
3012	31669	73440
3013	31699	73475
3014	31717	73480
3015	31740	73498
3016	31774	73542
3017	31789	73542
3018	31801	73536
3019	31808	73517
3020	31822	73515
3021	31835	73509
3022	31846	73501
3023	31858	73494
3024	31889	73530
3025	31902	73525
3026	31914	73518
3027	31922	73501
3028	31932	73489
3029	31941	73475
3030	31951	73464
3031	31962	73454
3032	31970	73438
3033	31979	73424
3034	31988	73410
3035	32001	73404
3036	32012	73396
3037	32023	73386
3038	32029	73366
3039	32036	73346
3040	32046	73334
3041	32053	73316
3042	32062	73301
3043	32073	73293
3044	32082	73278
3045	32091	73265
3046	32101	73251
3047	32110	73239
3048	32123	73233
3049	32134	73225
3050	32148	73221
3051	32161	73217
3052	32175	73213
3053	32185	73202
3054	32191	73181
3055	32198	73162
3056	32210	73155
3057	32217	73136
3058	32223	73115
3059	32231	73099
3060	32239	73085
3061	32247	73068
3062	32254	73048
3063	32262	73032
3064	32270	73015
3065	32277	72998
3066	32286	72983
3067	32295	72969
3068	32302	72951
3069	32309	72933
3070	32318	72919
3071	32325	72900
3072	32332	72882
3073	32343	72873
3074	32354	72864
3075	32367	72858
3076	32379	72850
3077	32392	72845
3078	32398	72825
3079	32408	72812
3080	32414	72793
3081	32424	72781
3082	32434	72770
3083	32442	72753
3084	32450	72736
3085	32462	72729
3086	32475	72725
3087	32487	72718
3088	32495	72703
3089	32503	72686
3090	32512	72671
3091	32520	72656
3092	32528	72640
3093	32535	72621
3094	32543	72605
3095	32549	72584
3096	32556	72566
3097	32561	72544
3098	32568	72524
3099	32576	72510
3100	32585	72494
3101	32591	72473
3102	32599	72457
3103	32606	72440
3104	32615	72426
3105	32624	72413
3106	32636	72405
3107	32672	72450
3108	32702	72483
3109	32708	72462
3110	32714	72443
3111	32723	72428
3112	32736	72423
3113	32749	72419
3114	32761	72411
3115	32769	72396
3116	32776	72377
3117	32785	72364
3118	32791	72344
3119	32798	72324
3120	32804	72303
3121	32821	72307
3122	32838	72312
3123	32857	72319
3124	32872	72318
3125	32883	72310
3126	32894	72299
3127	32903	72286
3128	32909	72266
3129	32920	72257
3130	32932	72249
3131	32946	72245
3132	32956	72234
3133	32965	72220
3134	32971	72201
3135	32979	72183
3136	32986	72167
3137	32996	72155
3138	33002	72134
3139	33008	72114
3140	33014	72094
3141	33022	72078
3142	33028	72058
3143	33036	72040
3144	33045	72027
3145	33052	72010
3146	33067	72009
3147	33080	72002
3148	33103	72019
3149	33111	72003
3150	33119	71989
3151	33127	71972
3152	33136	71958
3153	33145	71945
3154	33152	71926
3155	33158	71906
3156	33164	71886
3157	33172	71870
3158	33180	71855
3159	33198	71859
3160	33211	71854
3161	33218	71836
3162	33226	71821
3163	33234	71804
3164	33241	71787
3165	33252	71778
3166	33259	71759
3167	33265	71740
3168	33275	71727
3169	33285	71716
3170	33295	71704
3171	33302	71686
3172	33319	71689
3173	33340	71701
3174	33348	71685
3175	33358	71675
3176	33367	71661
3177	33378	71651
3178	33388	71640
3179	33407	71648
3180	33420	71641
3181	33430	71630
3182	33436	71610
3183	33444	71595
3184	33454	71582
3185	33465	71573
3186	33474	71559
3187	33483	71546
3188	33492	71533
3189	33502	71521
3190	33516	71517
3191	33526	71505
3192	33534	71491
3193	33545	71480
3194	33555	71469
3195	33565	71457
3196	33573	71442
3197	33581	71425
3198	33588	71408
3199	33597	71395
3200	33608	71384
3201	33614	71365
3202	33621	71347
3203	33628	71330
3204	33639	71320
3205	33650	71311
3206	33661	71302
3207	33668	71283
3208	33681	71277
3209	33693	71270
3210	33700	71252
3211	33714	71249
3212	33722	71233
3213	33729	71215
3214	33741	71207
3215	33751	71197
3216	33761	71185
3217	33768	71167
3218	33777	71154
3219	33788	71144
3220	33801	71139
3221	33814	71134
3222	33823	71120
