iter	Logloss
398	0.4654049437
399	0.4651427931
400	0.4648787329
401	0.4647184021
402	0.4644570674
403	0.4642690938
404	0.4640454742
405	0.4638776776
406	0.4635862374
407	0.4632143231
408	0.463054898
409	0.462780222
410	0.4625327555
411	0.4622731439
412	0.4620749429
413	0.4618399388
414	0.461667648
415	0.4613924112
416	0.4610218634
417	0.4608010229
418	0.4606798946
419	0.4603442526
420	0.4600601876
421	0.4597661486
422	0.4594498325
423	0.4591887665
424	0.4590000043
425	0.4588139871
426	0.4586489928
427	0.4585065866
428	0.4582922245
429	0.4578491456
430	0.4575450754
431	0.4573360412
432	0.4570182945
433	0.4567630988
434	0.4564297689
435	0.4560914585
436	0.4558711878
437	0.4556211189
438	0.4553380788
439	0.4551006803
440	0.4546129816
441	0.4543378322
442	0.4540574502
443	0.4537966466
444	0.4535991222
445	0.4533193274
446	0.453117994
447	0.4525257261
448	0.4522855708
449	0.452061099
450	0.4517177155
451	0.4512639276
452	0.4509760902
453	0.4508323869
454	0.4506767506
455	0.4504802059
456	0.4502366121
457	0.4501051129
458	0.4499543789
459	0.4497636533
460	0.4494395303
461	0.4492512385
462	0.4489242887
463	0.4487743116
464	0.4485298811
465	0.4483305299
466	0.4481340707
467	0.4479248053
468	0.4476785351
469	0.4475601786
470	0.447351819
471	0.447012409
472	0.4465772169
473	0.4463530438
474	0.4461686297
475	0.4459012344
476	0.4455733666
477	0.445434725
478	0.4451258431
479	0.4449454803
480	0.4448718017
481	0.4446085451
482	0.4444032265
483	0.444066422
484	0.4437966165
485	0.4435500048
486	0.4432174937
487	0.4430557187
488	0.4428967419
489	0.4426725862
490	0.4424786052
491	0.4423456668
492	0.4421988746
493	0.4418539391
494	0.4416622639
495	0.4412707495
496	0.4409620521
497	0.4406135111
498	0.4403512047
499	0.4399834747
500	0.439680803
501	0.4395921798
502	0.4393643236
503	0.4389799041
504	0.4387095625
505	0.4384249223
506	0.4382194657
507	0.4380288336
508	0.4378320732
509	0.4375028497
510	0.4373613883
511	0.4371423229
512	0.4368381319
513	0.4365249619
514	0.4362467284
515	0.4361124333
516	0.4358782863
517	0.4356285166
518	0.4354344396
519	0.4351666882
520	0.4350024414
521	0.4347201253
522	0.4344501589
523	0.4343613473
524	0.4341612144
525	0.4339064403
526	0.433706482
527	0.4335641783
528	0.4332772409
529	0.4330240528
530	0.4327962335
531	0.4325507061
532	0.432389266
533	0.4321455295
534	0.4318995064
535	0.4317677729
536	0.4315857842
537	0.4314611633
538	0.4312647171
539	0.4310719999
540	0.4308539749
541	0.4307404101
542	0.4305048244
543	0.4303112108
544	0.430135593
545	0.4298862507
546	0.4294415301
547	0.4291803483
548	0.4289705304
549	0.4287098117
550	0.4285655964
551	0.4283957542
552	0.4282852737
553	0.4280791244
554	0.4278262058
555	0.427652024
556	0.4272960286
557	0.427059805
558	0.4267650711
559	0.4265507898
560	0.4263342059
561	0.4261268625
562	0.4259062868
563	0.4256800368
564	0.4255391376
565	0.4252635727
566	0.4249795675
567	0.4248526602
568	0.4246711808
569	0.4244688192
570	0.4241078519
571	0.4238298736
572	0.4236254724
573	0.4232536671
574	0.4230435042
575	0.4228027136
576	0.422707954
577	0.422416542
578	0.4222397337
579	0.4221001254
580	0.421905546
581	0.4217008262
582	0.4214394897
583	0.4213590188
584	0.4211164441
585	0.4208925616
586	0.4207383287
587	0.4205088603
588	0.4203635651
589	0.420130137
590	0.4198615105
591	0.4196392569
592	0.41941997
593	0.4192577035
594	0.4191190896
595	0.4189698961
596	0.418724139
597	0.4183417185
598	0.4181446671
599	0.4179034468
600	0.4177516126
601	0.4175387034
602	0.4172255405
603	0.4170916095
604	0.4169141481
605	0.4167573607
606	0.4166368423
607	0.4164383538
608	0.416154423
609	0.4158735564
610	0.4157284538
611	0.4154515511
612	0.4152273004
613	0.4150115392
614	0.4148701397
615	0.4146678906
616	0.4144822082
617	0.4142103261
618	0.4140111631
619	0.4136651176
620	0.413434431
621	0.4131697923
622	0.412966414
623	0.4125527383
624	0.4122637714
625	0.4121418408
626	0.4119838415
627	0.4117898217
628	0.4115037209
629	0.4113732293
630	0.4112392076
631	0.4110623798
632	0.4108986202
633	0.4106865161
634	0.4105036551
635	0.4102231491
636	0.4100449009
637	0.409919056
638	0.4097038848
639	0.4095287109
640	0.4093335933
641	0.4091809312
642	0.4089549001
643	0.4088411048
644	0.4086405351
645	0.4083389754
646	0.4082140222
647	0.4080181888
648	0.4078584369
649	0.4076023781
650	0.4074313521
651	0.407329147
652	0.4071260542
653	0.4068600185
654	0.4065130754
655	0.4063900451
656	0.4061264237
657	0.405929804
658	0.4056687756
659	0.4053403874
660	0.4051538876
661	0.4049675084
662	0.4048014025
663	0.4046496865
664	0.4042499552
665	0.4040959695
666	0.4038763651
667	0.4037299719
668	0.4035803478
669	0.4033644503
670	0.4031661473
671	0.4029725276
672	0.402835527
673	0.402694419
674	0.402524463
675	0.4023792468
676	0.4021019306
677	0.4019923911
678	0.4018220799
679	0.4017211424
680	0.4014208112
681	0.4012712735
682	0.4011366457
683	0.4008774537
684	0.4007135514
685	0.4005280179
686	0.4004193316
687	0.4000404389
688	0.3998275826
689	0.3996788353
690	0.3993652747
691	0.3991880195
692	0.3989040981
693	0.3987486691
694	0.3985232113
695	0.3983513299
696	0.3979738745
697	0.3977598791
698	0.3976048495
699	0.3974933563
700	0.3972321506
701	0.397037283
702	0.3968959549
703	0.3967730137
704	0.3965995597
705	0.3964539616
706	0.3960928238
707	0.3958590006
708	0.3956754582
709	0.3955553886
710	0.3953702419
711	0.3951304927
712	0.3948948845
713	0.3947335681
714	0.3945401399
715	0.3943940646
716	0.3942897498
717	0.3939895489
718	0.3937913955
719	0.3934724383
720	0.3933617994
721	0.3930343003
722	0.3928945534
723	0.3927355375
724	0.392546029
725	0.3924187377
726	0.3923064737
727	0.3920886658
728	0.3918359518
729	0.3916695318
730	0.3915101267
731	0.3913649101
732	0.3910906495
733	0.3908814939
734	0.3906326431
735	0.3904401977
736	0.3903321981
737	0.3900229509
738	0.389754315
739	0.3895927539
740	0.389427701
741	0.389201075
742	0.3889526595
743	0.388785143
744	0.3885616799
745	0.3884218432
746	0.3882687333
747	0.3880556851
748	0.3879024652
749	0.3878291438
750	0.3876080052
751	0.3874865402
752	0.3872760115
753	0.3871201904
754	0.3869407662
755	0.3868316976
756	0.3866540675
757	0.3864907328
758	0.3863065694
759	0.3861489051
760	0.3860577722
761	0.3858519809
762	0.3857071685
763	0.3855452604
764	0.385433994
765	0.3852108863
766	0.3850598363
767	0.3848131398
768	0.3845453347
769	0.3843402752
770	0.3841084467
771	0.3839939839
772	0.383799689
773	0.3836428179
774	0.3833926674
775	0.3831888754
776	0.3831225869
777	0.3829934477
778	0.3828818834
779	0.3827258203
780	0.3824985376
781	0.3823406073
782	0.3821588037
783	0.3819869056
784	0.3818287429
785	0.3816391679
786	0.381411734
787	0.3812381146
788	0.3810044814
789	0.3808168794
790	0.3806683504
791	0.3805376791
792	0.3803844841
793	0.3801440749
794	0.3799266966
795	0.3797785168
796	0.3795698307
797	0.3794067388
798	0.3792530418
799	0.3789880982
800	0.378866684
801	0.3787486592
802	0.3786334776
803	0.3783725331
804	0.3781764903
805	0.3780212149
806	0.3778677905
807	0.3775867394
808	0.377416263
809	0.3772680344
810	0.3769468512
811	0.3768532397
812	0.3765134875
813	0.3763918514
814	0.3762182332
815	0.3758633297
816	0.3756962557
817	0.3754745469
818	0.3752115313
819	0.3750423237
820	0.3748547223
821	0.3746683551
822	0.3743912112
823	0.374089914
824	0.3739046238
825	0.3737500728
826	0.3735463365
827	0.3732910693
828	0.373121622
829	0.3729416616
830	0.3725695072
831	0.3723724215
832	0.3720945212
833	0.3719294234
834	0.3717043384
835	0.3714975905
836	0.3712596392
837	0.3711517336
838	0.3709193573
839	0.3706931868
840	0.3704609578
841	0.3702683314
842	0.3700880377
843	0.3699247863
844	0.3698168247
845	0.3696196203
846	0.3694943994
847	0.369247714
848	0.3690614516
849	0.3688607122
850	0.3687362976
851	0.3685745671
852	0.3683841799
853	0.368176634
854	0.3681053685
855	0.3679138198
856	0.367732249
857	0.367665948
858	0.3674490736
859	0.3671653223
860	0.367010442
861	0.3668860877
862	0.3667743177
863	0.3665473704
864	0.3663215985
865	0.366156012
866	0.3659332052
867	0.3658125304
868	0.3656694998
869	0.3654799471
870	0.3652126385
871	0.3650477175
872	0.3648420168
873	0.3646453953
874	0.3644133234
875	0.3641965799
876	0.3639901297
877	0.3638500289
878	0.3636507485
879	0.3634507229
880	0.3631228347
881	0.36289869
882	0.3627714036
883	0.3624141266
884	0.3622857284
885	0.3620785684
886	0.361907419
887	0.3617135998
888	0.36155457
889	0.3613236085
890	0.3611553293
891	0.361026638
892	0.3607862369
893	0.3606123475
894	0.3604020934
895	0.3602075673
896	0.3599778903
897	0.3597675251
898	0.3596246996
899	0.3594360628
900	0.359252157
901	0.3590344477
902	0.3587868842
903	0.3585663133
904	0.3583726336
905	0.3581876214
906	0.357996709
907	0.3579170421
908	0.3576473178
909	0.357398598
910	0.3571723552
911	0.3570172969
912	0.3568287572
913	0.3565970241
914	0.3564304264
915	0.3561849905
916	0.356046576
917	0.3558978213
918	0.355614642
919	0.3553955819
920	0.3552242755
921	0.3550384628
922	0.3548583076
923	0.3546141459
924	0.3543468826
925	0.3540939497
926	0.353895259
927	0.3537508164
928	0.3535643856
929	0.3533664192
930	0.3531288792
931	0.3528410014
932	0.3526005348
933	0.3523980498
934	0.3521576855
935	0.351977939
936	0.3518828802
937	0.3515803726
938	0.3512590746
939	0.3510309467
940	0.3508477207
941	0.3506489446
942	0.3504765557
943	0.3502599176
944	0.3501111182
945	0.3499374829
946	0.3498045581
947	0.3496552304
948	0.3495521805
949	0.3494162299
950	0.3492383584
951	0.3490886398
952	0.3488056106
953	0.3485244648
954	0.3482345046
955	0.3480456513
956	0.3476913262
957	0.3475203214
958	0.3473078754
959	0.3471084688
960	0.3469551301
961	0.3467815531
962	0.3465084317
963	0.3463461566
964	0.346152083
965	0.3459307945
966	0.3457515253
967	0.3455576252
968	0.3452916674
969	0.345064458
970	0.3448732563
971	0.3447131064
972	0.344539617
973	0.3444063453
974	0.3442069342
975	0.3440252597
976	0.3438462739
977	0.3437117125
978	0.3434520704
979	0.3432891954
980	0.3431174929
981	0.3429277736
982	0.3427690604
983	0.3426065299
984	0.3424232311
985	0.3422289875
986	0.3419332199
987	0.3415781034
988	0.3413603506
989	0.3410951607
990	0.3409505553
991	0.3408243591
992	0.340658263
993	0.3404581944
994	0.3402344934
995	0.3399592294
996	0.3397846016
997	0.3396239216
998	0.3394817091
999	0.3393028106
1000	0.3390831095
1001	0.3389094015
1002	0.3386886494
1003	0.3385096687
1004	0.3383946177
1005	0.3382781179
1006	0.3380534185
1007	0.337853717
1008	0.3376338627
1009	0.3373656552
1010	0.3371829225
1011	0.3370646138
1012	0.3368373979
1013	0.3366681026
1014	0.3363784332
1015	0.3362179383
1016	0.335945765
1017	0.3358137555
1018	0.3354660274
1019	0.3352151763
1020	0.3349912935
1021	0.3348235857
1022	0.3345931788
1023	0.3344834621
1024	0.3343375358
1025	0.3341125655
1026	0.333884445
1027	0.3336511216
1028	0.3335309753
1029	0.3333347782
1030	0.3329953107
1031	0.3328654459
1032	0.3326723234
1033	0.3325174401
1034	0.3322970581
1035	0.33210129
1036	0.3317854726
1037	0.3316083073
1038	0.3314704843
1039	0.3312328878
1040	0.3309718044
1041	0.3308524076
1042	0.3306064196
1043	0.3302836713
1044	0.3300363548
1045	0.329822049
1046	0.3295210825
1047	0.3292794676
1048	0.3290274003
1049	0.3287279244
1050	0.3285302821
1051	0.328242274
1052	0.3281001781
